NOSE_x,NOSE_y,NOSE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,class_name,class_no
690.0,1226.0,0.5463034510612488,566.0,1224.0,0.6903896927833557,551.0,1231.0,0.771723210811615,529.0,1351.0,0.7196191549301147,590.0,1307.0,0.6050590872764587,620.0,1509.0,0.16076362133026123,855.0,1182.0,0.759273886680603,695.0,1356.0,0.08496435731649399,944.0,1004.0,0.8448510766029358,903.0,1802.0,0.7621528506278992,926.0,1848.0,0.8128609657287598,end,1
910.0,1237.0,0.30828985571861267,910.0,1215.0,0.4702751338481903,962.0,1226.0,0.4600304365158081,814.0,1247.0,0.6145434379577637,981.0,1393.0,0.3540976643562317,637.0,1123.0,0.3163878917694092,974.0,1471.0,0.1786079704761505,619.0,972.0,0.3373622000217438,680.0,1557.0,0.39682868123054504,495.0,1745.0,0.7432737350463867,543.0,1752.0,0.6331369280815125,end,1
700.0,457.0,0.39454251527786255,718.0,535.0,0.6504412293434143,717.0,530.0,0.640434741973877,649.0,565.0,0.8038769960403442,615.0,529.0,0.6638237237930298,396.0,471.0,0.5246330499649048,394.0,468.0,0.7426288723945618,513.0,339.0,0.6363184452056885,508.0,337.0,0.5088168382644653,160.0,521.0,0.7236871719360352,184.0,476.0,0.5332066416740417,end,1
364.0,203.0,0.39342445135116577,436.0,192.0,0.6530483961105347,442.0,198.0,0.5420687198638916,366.0,242.0,0.5836126804351807,497.0,318.0,0.7264939546585083,192.0,154.0,0.5745300054550171,305.0,324.0,0.23308196663856506,134.0,24.0,0.26811525225639343,248.0,186.0,0.05021301656961441,145.0,508.0,0.564992368221283,153.0,525.0,0.5956233143806458,end,1
362.0,198.0,0.5636346340179443,442.0,205.0,0.5839293003082275,440.0,209.0,0.5489271879196167,401.0,257.0,0.6242483854293823,459.0,312.0,0.48416590690612793,204.0,163.0,0.6904045343399048,286.0,314.0,0.2218368798494339,135.0,30.0,0.35078367590904236,177.0,27.0,0.265035480260849,157.0,473.0,0.34920793771743774,152.0,507.0,0.6623622179031372,end,1
665.0,1275.0,0.8078628778457642,563.0,1251.0,0.7375061511993408,538.0,1254.0,0.7640716433525085,552.0,1363.0,0.7052070498466492,533.0,1357.0,0.7969927191734314,694.0,1419.0,0.10563838481903076,860.0,1311.0,0.734358549118042,849.0,1331.0,0.10536497086286545,904.0,1110.0,0.8954542875289917,890.0,1785.0,0.6762687563896179,896.0,1842.0,0.5458431243896484,end,1
749.0,1193.0,0.46494579315185547,642.0,1189.0,0.27908071875572205,660.0,1189.0,0.6015040874481201,545.0,1320.0,0.46144789457321167,696.0,1271.0,0.36627742648124695,503.0,1401.0,0.3625065088272095,944.0,1164.0,0.40502065420150757,640.0,1268.0,0.07076677680015564,1052.0,1004.0,0.5949193239212036,775.0,1765.0,0.2827717959880829,876.0,1817.0,0.4019738435745239,end,1
602.0,1255.0,0.5101405382156372,482.0,1288.0,0.7230231761932373,472.0,1296.0,0.7700659036636353,495.0,1410.0,0.7346181869506836,535.0,1389.0,0.6032097935676575,814.0,1203.0,0.404816210269928,830.0,1205.0,0.5893620848655701,885.0,1034.0,0.22178439795970917,901.0,1018.0,0.7720935344696045,956.0,1771.0,0.7954524159431458,957.0,1845.0,0.8447992205619812,end,1
305.0,186.0,0.7072240114212036,389.0,196.0,0.6952556371688843,389.0,198.0,0.6022013425827026,375.0,280.0,0.7300804853439331,376.0,279.0,0.41636645793914795,162.0,433.0,0.8900769948959351,173.0,431.0,0.5340288281440735,230.0,323.0,0.29739055037498474,230.0,324.0,0.31772828102111816,158.0,542.0,0.5868425369262695,165.0,526.0,0.4793817102909088,end,1
749.0,1193.0,0.46494579315185547,642.0,1189.0,0.27908071875572205,660.0,1189.0,0.6015040874481201,545.0,1320.0,0.46144789457321167,696.0,1271.0,0.36627742648124695,503.0,1401.0,0.3625065088272095,944.0,1164.0,0.40502065420150757,640.0,1268.0,0.07076677680015564,1052.0,1004.0,0.5949193239212036,775.0,1765.0,0.2827717959880829,876.0,1817.0,0.4019738435745239,end,1
445.0,571.0,0.502932071685791,397.0,558.0,0.5548585653305054,396.0,560.0,0.6891124248504639,369.0,623.0,0.8223506808280945,393.0,615.0,0.6882386803627014,420.0,730.0,0.08852170407772064,542.0,716.0,0.5150861740112305,475.0,661.0,0.40624362230300903,541.0,700.0,0.35206300020217896,535.0,826.0,0.642619252204895,551.0,824.0,0.5894941091537476,end,1
417.0,641.0,0.3286536633968353,459.0,678.0,0.39769458770751953,456.0,672.0,0.5595868825912476,447.0,760.0,0.35669755935668945,381.0,702.0,0.5225771069526672,390.0,819.0,0.05146605521440506,316.0,703.0,0.27582401037216187,349.0,824.0,0.14604589343070984,310.0,747.0,0.14268580079078674,220.0,932.0,0.7275545597076416,215.0,881.0,0.4664750397205353,end,1
854.0,1214.0,0.3210960924625397,897.0,1213.0,0.4601173996925354,940.0,1231.0,0.4919612407684326,801.0,1264.0,0.5544438362121582,1000.0,1402.0,0.6156593561172485,562.0,1169.0,0.6148784756660461,990.0,1458.0,0.2341705560684204,579.0,1033.0,0.4322088360786438,918.0,1373.0,0.08684365451335907,499.0,1733.0,0.8081040978431702,530.0,1735.0,0.6445557475090027,end,1
453.0,563.0,0.6711846590042114,405.0,555.0,0.4395589530467987,407.0,555.0,0.6865409016609192,368.0,610.0,0.7284741401672363,407.0,601.0,0.7953495979309082,405.0,705.0,0.198390394449234,560.0,686.0,0.4994087219238281,473.0,697.0,0.15944333374500275,547.0,696.0,0.2097839117050171,547.0,829.0,0.7685480117797852,563.0,816.0,0.6067225337028503,end,1
348.0,159.0,0.4214228391647339,424.0,159.0,0.5314964056015015,428.0,168.0,0.5761950016021729,346.0,199.0,0.49831622838974,473.0,295.0,0.6647573709487915,177.0,100.0,0.6318185329437256,282.0,277.0,0.3088017702102661,140.0,16.0,0.3488600552082062,280.0,179.0,0.07064687460660934,134.0,496.0,0.6525894403457642,150.0,501.0,0.6220980882644653,end,1
197.0,693.0,0.5824096202850342,163.0,746.0,0.7531712055206299,155.0,748.0,0.7508373260498047,232.0,769.0,0.6063898205757141,214.0,784.0,0.5330104827880859,299.0,782.0,0.17237265408039093,397.0,701.0,0.4082392156124115,288.0,701.0,0.5526635646820068,295.0,696.0,0.37859824299812317,554.0,818.0,0.7729625701904297,563.0,795.0,0.4359493851661682,end,1
323.0,210.0,0.6528655290603638,413.0,217.0,0.857746958732605,412.0,216.0,0.6900355219841003,388.0,297.0,0.6176512241363525,435.0,294.0,0.5087369680404663,147.0,395.0,0.7512302994728088,261.0,330.0,0.17220330238342285,237.0,319.0,0.15335017442703247,241.0,316.0,0.27729567885398865,199.0,542.0,0.17515482008457184,238.0,507.0,0.19389435648918152,end,1
708.0,454.0,0.19956518709659576,727.0,527.0,0.2944031059741974,726.0,510.0,0.14614231884479523,645.0,551.0,0.5996752381324768,620.0,527.0,0.6091326475143433,372.0,457.0,0.6232481598854065,378.0,457.0,0.6884474158287048,482.0,294.0,0.5385840535163879,479.0,295.0,0.5562585592269897,163.0,523.0,0.6374824047088623,197.0,476.0,0.5477478504180908,end,1
329.0,200.0,0.571285605430603,422.0,221.0,0.6500116586685181,424.0,215.0,0.5632533431053162,389.0,313.0,0.6268073320388794,458.0,309.0,0.5833700299263,156.0,400.0,0.8128897547721863,266.0,312.0,0.1877308338880539,253.0,309.0,0.46100756525993347,263.0,308.0,0.4953114986419678,134.0,541.0,0.6482869386672974,251.0,501.0,0.15211644768714905,end,1
606.0,848.0,0.4905239939689636,642.0,913.0,0.46457114815711975,652.0,908.0,0.40006735920906067,607.0,950.0,0.5182254314422607,552.0,906.0,0.3440510034561157,640.0,907.0,0.13021855056285858,497.0,821.0,0.3507417142391205,610.0,896.0,0.12749508023262024,517.0,853.0,0.2477780282497406,204.0,954.0,0.6189144253730774,216.0,916.0,0.5555638074874878,end,1
847.0,1233.0,0.18773846328258514,860.0,1200.0,0.3051108419895172,955.0,1240.0,0.2925873100757599,799.0,1264.0,0.5271379947662354,958.0,1365.0,0.40564000606536865,625.0,1161.0,0.45116546750068665,985.0,1429.0,0.3603518009185791,585.0,958.0,0.4043150246143341,681.0,1547.0,0.29185307025909424,494.0,1741.0,0.4144206643104553,516.0,1732.0,0.4128396511077881,end,1
231.0,662.0,0.566246509552002,183.0,707.0,0.7369469404220581,178.0,712.0,0.6429402828216553,240.0,763.0,0.604394793510437,236.0,762.0,0.500145435333252,366.0,772.0,0.22255589067935944,421.0,726.0,0.2920924127101898,334.0,690.0,0.4623401165008545,336.0,687.0,0.635082483291626,556.0,809.0,0.652104377746582,574.0,782.0,0.406157910823822,end,1
189.0,683.0,0.6533998250961304,162.0,744.0,0.7447605133056641,154.0,751.0,0.6950843930244446,237.0,762.0,0.6116187572479248,212.0,781.0,0.5457457304000854,315.0,772.0,0.13953837752342224,415.0,723.0,0.3358728289604187,315.0,693.0,0.4809635877609253,311.0,692.0,0.4799942076206207,554.0,809.0,0.7483420372009277,562.0,790.0,0.4337988495826721,end,1
410.0,561.0,0.5978305339813232,360.0,572.0,0.8734098076820374,358.0,575.0,0.8212277889251709,360.0,631.0,0.7364667654037476,368.0,632.0,0.8595376014709473,518.0,724.0,0.4547470211982727,524.0,729.0,0.5881754755973816,466.0,667.0,0.45191606879234314,491.0,674.0,0.25952455401420593,538.0,803.0,0.5705230236053467,540.0,800.0,0.5486567616462708,end,1
690.0,1226.0,0.5463034510612488,566.0,1224.0,0.6903896927833557,551.0,1231.0,0.771723210811615,529.0,1351.0,0.7196191549301147,590.0,1307.0,0.6050590872764587,620.0,1509.0,0.16076362133026123,855.0,1182.0,0.759273886680603,695.0,1356.0,0.08496435731649399,944.0,1004.0,0.8448510766029358,903.0,1802.0,0.7621528506278992,926.0,1848.0,0.8128609657287598,end,1
190.0,690.0,0.5103276371955872,162.0,750.0,0.6833934187889099,152.0,757.0,0.7513319253921509,244.0,765.0,0.659937858581543,215.0,786.0,0.6044296026229858,311.0,763.0,0.1804262101650238,402.0,698.0,0.45701879262924194,300.0,694.0,0.5797582864761353,301.0,693.0,0.4666168987751007,546.0,800.0,0.5669854879379272,560.0,798.0,0.5298951864242554,end,1
390.0,592.0,0.35676196217536926,349.0,582.0,0.5790520310401917,367.0,585.0,0.6761815547943115,342.0,636.0,0.5835402011871338,369.0,629.0,0.7347655892372131,427.0,732.0,0.13625147938728333,534.0,714.0,0.37915945053100586,503.0,708.0,0.1026626005768776,531.0,710.0,0.23958569765090942,478.0,798.0,0.3034045100212097,511.0,810.0,0.4709535837173462,end,1
446.0,526.0,0.509579062461853,398.0,521.0,0.673965334892273,404.0,516.0,0.64593505859375,354.0,587.0,0.788626492023468,444.0,552.0,0.6054248809814453,375.0,675.0,0.24527037143707275,559.0,536.0,0.6936478614807129,396.0,689.0,0.18676923215389252,581.0,453.0,0.6842416524887085,493.0,831.0,0.7074486613273621,523.0,806.0,0.40041932463645935,end,1
413.0,529.0,0.5815804600715637,362.0,543.0,0.763113796710968,359.0,545.0,0.6554563641548157,394.0,583.0,0.750593900680542,386.0,582.0,0.6137760877609253,494.0,553.0,0.3855222165584564,520.0,531.0,0.48257049918174744,534.0,453.0,0.42124679684638977,539.0,451.0,0.725335955619812,537.0,789.0,0.5915151834487915,537.0,810.0,0.6075586676597595,end,1
693.0,1216.0,0.5280947685241699,591.0,1214.0,0.27658167481422424,577.0,1217.0,0.5941161513328552,479.0,1355.0,0.5907425880432129,598.0,1312.0,0.31907638907432556,717.0,1312.0,0.11078577488660812,874.0,1162.0,0.3424036204814911,713.0,1242.0,0.06425070762634277,958.0,988.0,0.5278862714767456,830.0,1781.0,0.45293354988098145,865.0,1834.0,0.4503191113471985,end,1
410.0,533.0,0.6059421300888062,359.0,543.0,0.8231382369995117,358.0,543.0,0.7072369456291199,383.0,594.0,0.7463744878768921,384.0,585.0,0.6469981670379639,468.0,587.0,0.223587766289711,529.0,521.0,0.3626871109008789,534.0,448.0,0.42771366238594055,538.0,447.0,0.7125028371810913,542.0,799.0,0.5932961702346802,547.0,807.0,0.7175068855285645,end,1
910.0,1237.0,0.30828985571861267,910.0,1215.0,0.4702751338481903,962.0,1226.0,0.4600304365158081,814.0,1247.0,0.6145434379577637,981.0,1393.0,0.3540976643562317,637.0,1123.0,0.3163878917694092,974.0,1471.0,0.1786079704761505,619.0,972.0,0.3373622000217438,680.0,1557.0,0.39682868123054504,495.0,1745.0,0.7432737350463867,543.0,1752.0,0.6331369280815125,end,1
1344.0,1593.0,0.6828603744506836,1379.0,1739.0,0.7047399282455444,1386.0,1732.0,0.6814472675323486,1264.0,1749.0,0.7211698293685913,1186.0,1699.0,0.5972020030021667,1000.0,1455.0,0.4583195447921753,976.0,1465.0,0.7466738224029541,1179.0,1334.0,0.6492623090744019,1163.0,1335.0,0.42528393864631653,524.0,1760.0,0.7477012872695923,523.0,1688.0,0.7049020528793335,end,1
444.0,563.0,0.5591926574707031,392.0,557.0,0.5660877227783203,392.0,559.0,0.6640335321426392,368.0,619.0,0.7318627834320068,397.0,611.0,0.838447630405426,417.0,714.0,0.09277640283107758,532.0,699.0,0.21926987171173096,475.0,660.0,0.3640774190425873,515.0,669.0,0.17733021080493927,519.0,824.0,0.6746481657028198,526.0,818.0,0.4144439101219177,end,1
462.0,728.0,0.19298098981380463,441.0,730.0,0.25416913628578186,424.0,724.0,0.2541621923446655,439.0,756.0,0.35435420274734497,347.0,723.0,0.4754156470298767,375.0,890.0,0.34090784192085266,278.0,804.0,0.4120417833328247,421.0,860.0,0.3365851640701294,288.0,802.0,0.41520220041275024,214.0,927.0,0.6877573728561401,203.0,898.0,0.6232262849807739,end,1
385.0,189.0,0.49729278683662415,456.0,193.0,0.6466988325119019,462.0,204.0,0.6873576641082764,389.0,242.0,0.5978196859359741,484.0,328.0,0.7018144130706787,210.0,155.0,0.6794056296348572,332.0,308.0,0.08001585304737091,165.0,32.0,0.5499914884567261,184.0,27.0,0.4509009122848511,147.0,505.0,0.6875550746917725,165.0,522.0,0.6369990110397339,end,1
787.0,1158.0,0.3662135601043701,858.0,1177.0,0.4685594439506531,888.0,1203.0,0.3962591886520386,790.0,1236.0,0.6155469417572021,918.0,1318.0,0.4139905869960785,614.0,1137.0,0.3342866599559784,946.0,1421.0,0.2533038556575775,570.0,905.0,0.41245055198669434,639.0,1529.0,0.3927483856678009,496.0,1740.0,0.4895874261856079,537.0,1716.0,0.3463897705078125,end,1
433.0,573.0,0.6451857686042786,378.0,564.0,0.5998638868331909,378.0,568.0,0.7182903289794922,368.0,622.0,0.6011165976524353,389.0,619.0,0.6529558897018433,432.0,707.0,0.09421073645353317,535.0,723.0,0.3217514157295227,481.0,674.0,0.2606618106365204,481.0,664.0,0.44179946184158325,487.0,813.0,0.30939939618110657,522.0,815.0,0.5695372223854065,end,1
440.0,562.0,0.5972155928611755,389.0,559.0,0.8011250495910645,387.0,562.0,0.7207701206207275,361.0,620.0,0.679290771484375,388.0,616.0,0.6889526844024658,402.0,725.0,0.11848603934049606,533.0,720.0,0.38678649067878723,455.0,664.0,0.31353089213371277,501.0,661.0,0.22216418385505676,539.0,815.0,0.6437435746192932,547.0,807.0,0.4060354232788086,end,1
791.0,1151.0,0.584688663482666,873.0,1195.0,0.7376651167869568,881.0,1201.0,0.6899024248123169,824.0,1236.0,0.7408921718597412,841.0,1295.0,0.40628165006637573,614.0,1078.0,0.6240819692611694,913.0,1458.0,0.4280441105365753,580.0,893.0,0.5705502033233643,658.0,1522.0,0.518204927444458,497.0,1752.0,0.888635516166687,515.0,1700.0,0.6541990041732788,end,1
391.0,196.0,0.4755992889404297,467.0,200.0,0.6291024684906006,470.0,211.0,0.5250508189201355,390.0,228.0,0.47063884139060974,499.0,334.0,0.6530125141143799,223.0,131.0,0.6942169666290283,394.0,326.0,0.11804109066724777,182.0,14.0,0.4661257863044739,442.0,301.0,0.2265724092721939,144.0,481.0,0.6040641069412231,153.0,520.0,0.7162809371948242,end,1
697.0,436.0,0.4656035304069519,714.0,520.0,0.633902907371521,713.0,513.0,0.5673227310180664,632.0,532.0,0.6448345184326172,597.0,499.0,0.546811044216156,423.0,358.0,0.6014893054962158,475.0,465.0,0.12739545106887817,547.0,410.0,0.4897175133228302,554.0,407.0,0.42745277285575867,148.0,535.0,0.6989602446556091,165.0,474.0,0.6921321153640747,end,1
295.0,192.0,0.5907161831855774,392.0,196.0,0.6377485990524292,389.0,193.0,0.6308304667472839,362.0,295.0,0.5407233238220215,398.0,280.0,0.41086891293525696,142.0,396.0,0.8928858041763306,266.0,327.0,0.13278961181640625,223.0,301.0,0.25096839666366577,236.0,293.0,0.4883831739425659,187.0,555.0,0.29988008737564087,200.0,512.0,0.36692890524864197,end,1
436.0,682.0,0.3264930248260498,458.0,701.0,0.4242115914821625,445.0,684.0,0.46067288517951965,477.0,776.0,0.5592473745346069,354.0,729.0,0.5421942472457886,378.0,896.0,0.21973444521427155,281.0,820.0,0.43154457211494446,417.0,877.0,0.45857033133506775,303.0,815.0,0.28324246406555176,212.0,928.0,0.7532923221588135,205.0,904.0,0.5959801077842712,end,1
665.0,1275.0,0.8078628778457642,563.0,1251.0,0.7375061511993408,538.0,1254.0,0.7640716433525085,552.0,1363.0,0.7052070498466492,533.0,1357.0,0.7969927191734314,694.0,1419.0,0.10563838481903076,860.0,1311.0,0.734358549118042,849.0,1331.0,0.10536497086286545,904.0,1110.0,0.8954542875289917,890.0,1785.0,0.6762687563896179,896.0,1842.0,0.5458431243896484,end,1
438.0,677.0,0.3148888945579529,450.0,709.0,0.38482996821403503,455.0,695.0,0.4788569211959839,408.0,759.0,0.24230340123176575,405.0,750.0,0.248487651348114,329.0,744.0,0.08606484532356262,298.0,788.0,0.2539711892604828,310.0,781.0,0.17233948409557343,303.0,786.0,0.30720052123069763,217.0,921.0,0.5092511177062988,213.0,889.0,0.6420180201530457,end,1
830.0,1220.0,0.40129566192626953,891.0,1226.0,0.6038398742675781,924.0,1236.0,0.6645635366439819,817.0,1254.0,0.5746781229972839,953.0,1338.0,0.542274534702301,620.0,1145.0,0.6118296980857849,771.0,1511.0,0.2611774504184723,568.0,930.0,0.5329276323318481,678.0,1540.0,0.5589926838874817,516.0,1733.0,0.7641454339027405,544.0,1711.0,0.6726371049880981,end,1
699.0,463.0,0.24136045575141907,718.0,533.0,0.5714927315711975,719.0,523.0,0.37788259983062744,632.0,546.0,0.46928632259368896,612.0,526.0,0.5953246355056763,436.0,381.0,0.7447819709777832,432.0,382.0,0.6156919002532959,568.0,269.0,0.5524911880493164,569.0,264.0,0.2926064133644104,158.0,524.0,0.7251096367835999,177.0,481.0,0.6684615612030029,end,1
456.0,651.0,0.3154771327972412,478.0,686.0,0.43250104784965515,468.0,680.0,0.4440208673477173,460.0,751.0,0.4938609004020691,387.0,723.0,0.5776122212409973,333.0,674.0,0.08811093866825104,306.0,651.0,0.25013861060142517,261.0,564.0,0.15812203288078308,290.0,626.0,0.0672488585114479,210.0,923.0,0.7967875003814697,205.0,892.0,0.6837986707687378,end,1
410.0,566.0,0.611591100692749,363.0,571.0,0.6922562122344971,357.0,574.0,0.8249629139900208,353.0,630.0,0.6907399892807007,367.0,629.0,0.8055593967437744,519.0,715.0,0.3938789367675781,527.0,724.0,0.46159082651138306,465.0,653.0,0.5622864365577698,491.0,676.0,0.25592610239982605,532.0,802.0,0.37463974952697754,551.0,807.0,0.5410272479057312,end,1
170.0,710.0,0.5969691276550293,142.0,778.0,0.7384387850761414,137.0,783.0,0.7762554287910461,222.0,777.0,0.7753791213035583,199.0,804.0,0.6562660932540894,388.0,761.0,0.3311096429824829,399.0,765.0,0.45691975951194763,340.0,652.0,0.4176540970802307,349.0,656.0,0.5692607760429382,533.0,792.0,0.6703513264656067,543.0,799.0,0.6453605890274048,end,1
661.0,1205.0,0.40860190987586975,537.0,1234.0,0.34551194310188293,590.0,1210.0,0.4834044873714447,495.0,1381.0,0.746581494808197,612.0,1326.0,0.4307778477668762,694.0,1489.0,0.08059361577033997,883.0,1158.0,0.42374151945114136,744.0,1340.0,0.064256452023983,965.0,978.0,0.5302236080169678,888.0,1845.0,0.5228583812713623,936.0,1844.0,0.3842945694923401,end,1
422.0,578.0,0.45829012989997864,373.0,574.0,0.7622933983802795,370.0,576.0,0.8644009828567505,345.0,628.0,0.7503854036331177,382.0,627.0,0.7637583613395691,366.0,740.0,0.15288034081459045,531.0,716.0,0.4949257969856262,422.0,694.0,0.18669702112674713,523.0,701.0,0.20942650735378265,500.0,810.0,0.39947575330734253,543.0,808.0,0.5756653547286987,end,1
408.0,678.0,0.3301543593406677,451.0,685.0,0.48004958033561707,449.0,688.0,0.43582892417907715,428.0,736.0,0.24701838195323944,398.0,768.0,0.19284965097904205,323.0,739.0,0.11340465396642685,297.0,819.0,0.2227391004562378,325.0,759.0,0.21959593892097473,363.0,845.0,0.1121235191822052,212.0,921.0,0.5587100982666016,203.0,916.0,0.6584876775741577,end,1
